id,idHabitacion,Habitacion,timestamp,status
354,12,Estación de revisión 1,5/31/2021 4:12:21 PM,Sala no disponible.
355,2,Sala de examenes 2,5/31/2021 4:12:42 PM,Inicia limpieza.
356,3,Sala de examenes 3,5/31/2021 4:14:03 PM,Sala no disponible.
357,2,Sala de examenes 2,5/31/2021 4:16:06 PM,Sala disponible.
358,1,Sala de examenes 1,5/31/2021 4:16:10 PM,Inicia limpieza.
359,1,Sala de examenes 1,5/31/2021 4:17:45 PM,Sala disponible.
360,14,Estación de revisión 3,5/31/2021 4:19:22 PM,Sala no disponible.
361,3,Sala de examenes 3,5/31/2021 4:19:40 PM,Inicia limpieza.
362,3,Sala de examenes 3,5/31/2021 4:22:02 PM,Sala disponible.
363,14,Estación de revisión 3,5/31/2021 4:23:12 PM,Inicia limpieza.
364,14,Estación de revisión 3,5/31/2021 4:23:47 PM,Sala disponible.
365,5,Sala de imagenes 1,5/31/2021 4:26:16 PM,Sala no disponible.
366,7,Sala de procedimientos 2,5/31/2021 4:26:41 PM,Sala no disponible.
367,5,Sala de imagenes 1,5/31/2021 4:27:24 PM,Inicia limpieza.
368,4,Sala de examenes 4,5/31/2021 4:28:15 PM,Sala no disponible.
369,7,Sala de procedimientos 2,5/31/2021 4:28:52 PM,Inicia limpieza.
370,5,Sala de imagenes 1,5/31/2021 4:29:04 PM,Sala disponible.
371,8,Sala de procedimientos 3,5/31/2021 4:30:06 PM,Sala no disponible.
372,7,Sala de procedimientos 2,5/31/2021 4:31:30 PM,Sala disponible.
373,4,Sala de examenes 4,5/31/2021 4:33:45 PM,Inicia limpieza.
374,8,Sala de procedimientos 3,5/31/2021 4:35:01 PM,Inicia limpieza.
375,4,Sala de examenes 4,5/31/2021 4:35:22 PM,Sala disponible.
376,12,Estación de revisión 1,5/31/2021 4:36:18 PM,Inicia limpieza.
377,13,Estación de revisión 2,5/31/2021 4:36:57 PM,Sala no disponible.
378,12,Estación de revisión 1,5/31/2021 4:37:03 PM,Sala disponible.
379,13,Estación de revisión 2,5/31/2021 4:37:36 PM,Inicia limpieza.
380,13,Estación de revisión 2,5/31/2021 4:38:22 PM,Sala disponible.
381,2,Sala de examenes 2,5/31/2021 4:38:33 PM,Sala no disponible.
382,2,Sala de examenes 2,5/31/2021 4:39:07 PM,Inicia limpieza.
383,8,Sala de procedimientos 3,5/31/2021 4:40:41 PM,Sala disponible.
384,1,Sala de examenes 1,5/31/2021 4:40:55 PM,Sala no disponible.
385,2,Sala de examenes 2,5/31/2021 4:41:56 PM,Sala disponible.
386,1,Sala de examenes 1,5/31/2021 4:43:55 PM,Inicia limpieza.
387,12,Estación de revisión 1,5/31/2021 4:44:10 PM,Sala no disponible.
388,3,Sala de examenes 3,5/31/2021 4:45:14 PM,Sala no disponible.
389,1,Sala de examenes 1,5/31/2021 4:45:57 PM,Sala disponible.
390,12,Estación de revisión 1,5/31/2021 4:46:13 PM,Inicia limpieza.
391,12,Estación de revisión 1,5/31/2021 4:47:01 PM,Sala disponible.
392,3,Sala de examenes 3,5/31/2021 4:47:30 PM,Inicia limpieza.
393,5,Sala de imagenes 1,5/31/2021 4:49:26 PM,Sala no disponible.
394,3,Sala de examenes 3,5/31/2021 4:50:14 PM,Sala disponible.
395,13,Estación de revisión 2,5/31/2021 4:50:29 PM,Sala no disponible.
396,5,Sala de imagenes 1,5/31/2021 4:50:34 PM,Inicia limpieza.
397,13,Estación de revisión 2,5/31/2021 4:50:55 PM,Inicia limpieza.
398,13,Estación de revisión 2,5/31/2021 4:51:46 PM,Sala disponible.
399,5,Sala de imagenes 1,5/31/2021 4:52:04 PM,Sala disponible.
400,4,Sala de examenes 4,5/31/2021 4:52:34 PM,Sala no disponible.
401,9,Sala de procedimientos 4,5/31/2021 4:52:37 PM,Sala no disponible.
402,4,Sala de examenes 4,5/31/2021 4:53:09 PM,Inicia limpieza.
403,4,Sala de examenes 4,5/31/2021 4:55:15 PM,Sala disponible.
404,9,Sala de procedimientos 4,5/31/2021 4:55:39 PM,Inicia limpieza.
405,6,Sala de procedimientos 1,5/31/2021 4:58:06 PM,Sala no disponible.
406,6,Sala de procedimientos 1,5/31/2021 4:58:44 PM,Inicia limpieza.
407,9,Sala de procedimientos 4,5/31/2021 4:59:13 PM,Sala disponible.
408,6,Sala de procedimientos 1,5/31/2021 5:03:11 PM,Sala disponible.
409,2,Sala de examenes 2,5/31/2021 5:09:21 PM,Sala no disponible.
410,2,Sala de examenes 2,5/31/2021 5:09:55 PM,Inicia limpieza.
411,2,Sala de examenes 2,5/31/2021 5:11:22 PM,Sala disponible.
412,1,Sala de examenes 1,5/31/2021 5:12:55 PM,Sala no disponible.
413,1,Sala de examenes 1,5/31/2021 5:13:35 PM,Inicia limpieza.
414,1,Sala de examenes 1,5/31/2021 5:15:38 PM,Sala disponible.
415,12,Estación de revisión 1,5/31/2021 5:20:07 PM,Sala no disponible.
416,12,Estación de revisión 1,5/31/2021 5:20:34 PM,Inicia limpieza.
417,12,Estación de revisión 1,5/31/2021 5:21:22 PM,Sala disponible.
418,7,Sala de procedimientos 2,5/31/2021 5:34:44 PM,Sala no disponible.
419,12,Estación de revisión 1,5/31/2021 5:35:08 PM,Sala no disponible.
420,12,Estación de revisión 1,5/31/2021 5:35:34 PM,Inicia limpieza.
421,7,Sala de procedimientos 2,5/31/2021 5:35:46 PM,Inicia limpieza.
422,12,Estación de revisión 1,5/31/2021 5:36:18 PM,Sala disponible.
423,13,Estación de revisión 2,5/31/2021 5:36:21 PM,Sala no disponible.
424,5,Sala de imagenes 1,5/31/2021 5:36:40 PM,Sala no disponible.
425,13,Estación de revisión 2,5/31/2021 5:36:47 PM,Inicia limpieza.
426,14,Estación de revisión 3,5/31/2021 5:37:22 PM,Sala no disponible.
427,14,Estación de revisión 3,5/31/2021 5:37:36 PM,Inicia limpieza.
428,13,Estación de revisión 2,5/31/2021 5:37:40 PM,Sala disponible.
429,5,Sala de imagenes 1,5/31/2021 5:37:48 PM,Inicia limpieza.
430,14,Estación de revisión 3,5/31/2021 5:38:07 PM,Sala disponible.
431,5,Sala de imagenes 1,5/31/2021 5:39:04 PM,Sala disponible.
432,7,Sala de procedimientos 2,5/31/2021 5:39:35 PM,Sala disponible.
433,12,Estación de revisión 1,5/31/2021 5:46:47 PM,Sala no disponible.
434,12,Estación de revisión 1,5/31/2021 5:47:14 PM,Inicia limpieza.
435,12,Estación de revisión 1,5/31/2021 5:48:02 PM,Sala disponible.
436,12,Estación de revisión 1,5/31/2021 5:53:35 PM,Sala no disponible.
437,12,Estación de revisión 1,5/31/2021 5:54:02 PM,Inicia limpieza.
438,12,Estación de revisión 1,5/31/2021 5:54:35 PM,Sala disponible.
439,1,Sala de examenes 1,5/31/2021 6:15:32 PM,Sala no disponible.
440,1,Sala de examenes 1,5/31/2021 6:16:11 PM,Inicia limpieza.
441,6,Sala de procedimientos 1,5/31/2021 6:17:10 PM,Sala no disponible.
442,6,Sala de procedimientos 1,5/31/2021 6:17:48 PM,Inicia limpieza.
443,1,Sala de examenes 1,5/31/2021 6:18:21 PM,Sala disponible.
444,6,Sala de procedimientos 1,5/31/2021 6:21:34 PM,Sala disponible.
445,12,Estación de revisión 1,5/31/2021 6:32:16 PM,Sala no disponible.
446,12,Estación de revisión 1,5/31/2021 6:32:42 PM,Inicia limpieza.
447,12,Estación de revisión 1,5/31/2021 6:33:25 PM,Sala disponible.
448,13,Estación de revisión 2,5/31/2021 6:34:14 PM,Sala no disponible.
449,13,Estación de revisión 2,5/31/2021 6:34:41 PM,Inicia limpieza.
450,13,Estación de revisión 2,5/31/2021 6:35:11 PM,Sala disponible.
451,12,Estación de revisión 1,5/31/2021 6:38:06 PM,Sala no disponible.
452,12,Estación de revisión 1,5/31/2021 6:38:33 PM,Inicia limpieza.
453,12,Estación de revisión 1,5/31/2021 6:39:15 PM,Sala disponible.
454,12,Estación de revisión 1,5/31/2021 6:46:12 PM,Sala no disponible.
455,12,Estación de revisión 1,5/31/2021 6:46:38 PM,Inicia limpieza.
456,12,Estación de revisión 1,5/31/2021 6:48:50 PM,Sala disponible.
457,1,Sala de examenes 1,5/31/2021 6:49:52 PM,Sala no disponible.
458,1,Sala de examenes 1,5/31/2021 6:50:32 PM,Inicia limpieza.
459,1,Sala de examenes 1,5/31/2021 6:52:17 PM,Sala disponible.
460,13,Estación de revisión 2,5/31/2021 6:54:25 PM,Sala no disponible.
461,5,Sala de imagenes 1,5/31/2021 6:54:51 PM,Sala no disponible.
462,13,Estación de revisión 2,5/31/2021 6:54:52 PM,Inicia limpieza.
463,13,Estación de revisión 2,5/31/2021 6:55:27 PM,Sala disponible.
464,5,Sala de imagenes 1,5/31/2021 6:55:59 PM,Inicia limpieza.
465,8,Sala de procedimientos 3,5/31/2021 6:57:03 PM,Sala no disponible.
466,5,Sala de imagenes 1,5/31/2021 6:57:35 PM,Sala disponible.
467,8,Sala de procedimientos 3,5/31/2021 6:57:49 PM,Inicia limpieza.
468,12,Estación de revisión 1,5/31/2021 6:59:22 PM,Sala no disponible.
469,8,Sala de procedimientos 3,5/31/2021 7:00:19 PM,Sala disponible.
470,13,Estación de revisión 2,5/31/2021 7:00:19 PM,Sala no disponible.
471,12,Estación de revisión 1,5/31/2021 7:01:00 PM,Inicia limpieza.
472,12,Estación de revisión 1,5/31/2021 7:01:39 PM,Sala disponible.
473,13,Estación de revisión 2,5/31/2021 7:01:54 PM,Inicia limpieza.
474,13,Estación de revisión 2,5/31/2021 7:02:25 PM,Sala disponible.
475,14,Estación de revisión 3,5/31/2021 7:08:15 PM,Sala no disponible.
476,7,Sala de procedimientos 2,5/31/2021 7:08:55 PM,Sala no disponible.
477,7,Sala de procedimientos 2,5/31/2021 7:09:57 PM,Inicia limpieza.
478,12,Estación de revisión 1,5/31/2021 7:10:47 PM,Sala no disponible.
479,7,Sala de procedimientos 2,5/31/2021 7:11:45 PM,Sala disponible.
480,6,Sala de procedimientos 1,5/31/2021 7:13:49 PM,Sala no disponible.
481,14,Estación de revisión 3,5/31/2021 7:15:10 PM,Inicia limpieza.
482,1,Sala de examenes 1,5/31/2021 7:15:15 PM,Sala no disponible.
483,14,Estación de revisión 3,5/31/2021 7:15:42 PM,Sala disponible.
484,12,Estación de revisión 1,5/31/2021 7:15:58 PM,Inicia limpieza.
485,2,Sala de examenes 2,5/31/2021 7:16:37 PM,Sala no disponible.
486,12,Estación de revisión 1,5/31/2021 7:18:03 PM,Sala disponible.
487,6,Sala de procedimientos 1,5/31/2021 7:18:33 PM,Inicia limpieza.
488,1,Sala de examenes 1,5/31/2021 7:19:56 PM,Inicia limpieza.
489,2,Sala de examenes 2,5/31/2021 7:20:47 PM,Inicia limpieza.
490,1,Sala de examenes 1,5/31/2021 7:21:37 PM,Sala disponible.
491,2,Sala de examenes 2,5/31/2021 7:22:31 PM,Sala disponible.
492,6,Sala de procedimientos 1,5/31/2021 7:23:59 PM,Sala disponible.
493,13,Estación de revisión 2,5/31/2021 7:24:25 PM,Sala no disponible.
494,13,Estación de revisión 2,5/31/2021 7:24:58 PM,Inicia limpieza.
495,12,Estación de revisión 1,5/31/2021 7:25:29 PM,Sala no disponible.
496,13,Estación de revisión 2,5/31/2021 7:25:48 PM,Sala disponible.
497,12,Estación de revisión 1,5/31/2021 7:26:02 PM,Inicia limpieza.
498,12,Estación de revisión 1,5/31/2021 7:26:42 PM,Sala disponible.
499,14,Estación de revisión 3,5/31/2021 7:27:05 PM,Sala no disponible.
500,14,Estación de revisión 3,5/31/2021 7:27:20 PM,Inicia limpieza.
501,14,Estación de revisión 3,5/31/2021 7:28:14 PM,Sala disponible.
502,9,Sala de procedimientos 4,5/31/2021 7:41:54 PM,Sala no disponible.
503,9,Sala de procedimientos 4,5/31/2021 7:42:55 PM,Inicia limpieza.
504,2,Sala de examenes 2,5/31/2021 7:45:05 PM,Sala no disponible.
505,2,Sala de examenes 2,5/31/2021 7:48:16 PM,Inicia limpieza.
506,9,Sala de procedimientos 4,5/31/2021 7:48:31 PM,Sala disponible.
507,1,Sala de examenes 1,5/31/2021 7:48:39 PM,Sala no disponible.
508,1,Sala de examenes 1,5/31/2021 7:49:20 PM,Inicia limpieza.
509,2,Sala de examenes 2,5/31/2021 7:50:09 PM,Sala disponible.
510,1,Sala de examenes 1,5/31/2021 7:50:52 PM,Sala disponible.
511,3,Sala de examenes 3,5/31/2021 7:57:08 PM,Sala no disponible.
512,3,Sala de examenes 3,5/31/2021 7:57:28 PM,Inicia limpieza.
513,3,Sala de examenes 3,5/31/2021 7:58:54 PM,Sala disponible.
514,12,Estación de revisión 1,5/31/2021 8:00:05 PM,Sala no disponible.
515,12,Estación de revisión 1,5/31/2021 8:00:32 PM,Inicia limpieza.
516,12,Estación de revisión 1,5/31/2021 8:01:09 PM,Sala disponible.
517,13,Estación de revisión 2,5/31/2021 8:01:16 PM,Sala no disponible.
518,13,Estación de revisión 2,5/31/2021 8:01:37 PM,Inicia limpieza.
519,13,Estación de revisión 2,5/31/2021 8:02:18 PM,Sala disponible.
520,12,Estación de revisión 1,5/31/2021 8:04:31 PM,Sala no disponible.
521,12,Estación de revisión 1,5/31/2021 8:04:57 PM,Inicia limpieza.
522,12,Estación de revisión 1,5/31/2021 8:05:40 PM,Sala disponible.
523,13,Estación de revisión 2,5/31/2021 8:09:51 PM,Sala no disponible.
524,13,Estación de revisión 2,5/31/2021 8:10:18 PM,Inicia limpieza.
525,13,Estación de revisión 2,5/31/2021 8:11:02 PM,Sala disponible.
526,12,Estación de revisión 1,5/31/2021 8:11:46 PM,Sala no disponible.
527,12,Estación de revisión 1,5/31/2021 8:12:12 PM,Inicia limpieza.
528,12,Estación de revisión 1,5/31/2021 8:12:50 PM,Sala disponible.
529,12,Estación de revisión 1,5/31/2021 8:17:51 PM,Sala no disponible.
530,12,Estación de revisión 1,5/31/2021 8:18:18 PM,Inicia limpieza.
531,12,Estación de revisión 1,5/31/2021 8:18:59 PM,Sala disponible.
532,2,Sala de examenes 2,5/31/2021 8:23:56 PM,Sala no disponible.
533,2,Sala de examenes 2,5/31/2021 8:24:30 PM,Inicia limpieza.
534,2,Sala de examenes 2,5/31/2021 8:26:43 PM,Sala disponible.
535,1,Sala de examenes 1,5/31/2021 8:27:30 PM,Sala no disponible.
536,1,Sala de examenes 1,5/31/2021 8:28:10 PM,Inicia limpieza.
537,1,Sala de examenes 1,5/31/2021 8:30:42 PM,Sala disponible.
538,3,Sala de examenes 3,5/31/2021 8:31:15 PM,Sala no disponible.
539,3,Sala de examenes 3,5/31/2021 8:31:35 PM,Inicia limpieza.
540,3,Sala de examenes 3,5/31/2021 8:33:16 PM,Sala disponible.
541,4,Sala de examenes 4,5/31/2021 8:38:31 PM,Sala no disponible.
542,4,Sala de examenes 4,5/31/2021 8:39:05 PM,Inicia limpieza.
543,4,Sala de examenes 4,5/31/2021 8:41:08 PM,Sala disponible.
544,12,Estación de revisión 1,5/31/2021 8:50:53 PM,Sala no disponible.
545,12,Estación de revisión 1,5/31/2021 8:51:19 PM,Inicia limpieza.
546,12,Estación de revisión 1,5/31/2021 8:53:01 PM,Sala disponible.
547,8,Sala de procedimientos 3,5/31/2021 8:53:29 PM,Sala no disponible.
548,8,Sala de procedimientos 3,5/31/2021 8:54:14 PM,Inicia limpieza.
549,8,Sala de procedimientos 3,5/31/2021 8:57:08 PM,Sala disponible.
550,12,Estación de revisión 1,5/31/2021 8:57:44 PM,Sala no disponible.
551,12,Estación de revisión 1,5/31/2021 8:58:10 PM,Inicia limpieza.
552,12,Estación de revisión 1,5/31/2021 8:58:41 PM,Sala disponible.
553,12,Estación de revisión 1,5/31/2021 9:02:44 PM,Sala no disponible.
554,12,Estación de revisión 1,5/31/2021 9:03:10 PM,Inicia limpieza.
555,12,Estación de revisión 1,5/31/2021 9:03:39 PM,Sala disponible.
556,6,Sala de procedimientos 1,5/31/2021 9:15:02 PM,Sala no disponible.
557,5,Sala de imagenes 1,5/31/2021 9:15:06 PM,Sala no disponible.
558,6,Sala de procedimientos 1,5/31/2021 9:15:39 PM,Inicia limpieza.
559,5,Sala de imagenes 1,5/31/2021 9:16:14 PM,Inicia limpieza.
560,5,Sala de imagenes 1,5/31/2021 9:17:29 PM,Sala disponible.
561,1,Sala de examenes 1,5/31/2021 9:18:32 PM,Sala no disponible.
562,1,Sala de examenes 1,5/31/2021 9:19:11 PM,Inicia limpieza.
563,6,Sala de procedimientos 1,5/31/2021 9:21:16 PM,Sala disponible.
564,1,Sala de examenes 1,5/31/2021 9:21:33 PM,Sala disponible.
565,7,Sala de procedimientos 2,5/31/2021 10:06:39 PM,Sala no disponible.
566,7,Sala de procedimientos 2,5/31/2021 10:07:41 PM,Inicia limpieza.
567,7,Sala de procedimientos 2,5/31/2021 10:10:33 PM,Sala disponible.
568,12,Estación de revisión 1,6/1/2021 7:09:16 AM,Sala no disponible.
569,12,Estación de revisión 1,6/1/2021 7:09:42 AM,Inicia limpieza.
570,12,Estación de revisión 1,6/1/2021 7:10:53 AM,Sala disponible.
571,13,Estación de revisión 2,6/1/2021 7:13:26 AM,Sala no disponible.
572,13,Estación de revisión 2,6/1/2021 7:13:53 AM,Inicia limpieza.
573,13,Estación de revisión 2,6/1/2021 7:14:43 AM,Sala disponible.
574,12,Estación de revisión 1,6/1/2021 7:21:13 AM,Sala no disponible.
575,12,Estación de revisión 1,6/1/2021 7:21:39 AM,Inicia limpieza.
576,12,Estación de revisión 1,6/1/2021 7:23:26 AM,Sala disponible.
577,13,Estación de revisión 2,6/1/2021 7:25:07 AM,Sala no disponible.
578,1,Sala de examenes 1,6/1/2021 7:25:20 AM,Sala no disponible.
579,13,Estación de revisión 2,6/1/2021 7:25:34 AM,Inicia limpieza.
580,1,Sala de examenes 1,6/1/2021 7:26:00 AM,Inicia limpieza.
581,13,Estación de revisión 2,6/1/2021 7:26:11 AM,Sala disponible.
582,12,Estación de revisión 1,6/1/2021 7:28:31 AM,Sala no disponible.
583,12,Estación de revisión 1,6/1/2021 7:28:57 AM,Inicia limpieza.
584,12,Estación de revisión 1,6/1/2021 7:29:38 AM,Sala disponible.
585,1,Sala de examenes 1,6/1/2021 7:29:57 AM,Sala disponible.
586,12,Estación de revisión 1,6/1/2021 7:36:45 AM,Sala no disponible.
587,12,Estación de revisión 1,6/1/2021 7:37:12 AM,Inicia limpieza.
588,12,Estación de revisión 1,6/1/2021 7:37:43 AM,Sala disponible.
589,5,Sala de imagenes 1,6/1/2021 7:42:53 AM,Sala no disponible.
590,6,Sala de procedimientos 1,6/1/2021 7:43:30 AM,Sala no disponible.
591,5,Sala de imagenes 1,6/1/2021 7:44:01 AM,Inicia limpieza.
592,6,Sala de procedimientos 1,6/1/2021 7:44:07 AM,Inicia limpieza.
593,2,Sala de examenes 2,6/1/2021 7:44:36 AM,Sala no disponible.
594,2,Sala de examenes 2,6/1/2021 7:45:10 AM,Inicia limpieza.
595,5,Sala de imagenes 1,6/1/2021 7:45:41 AM,Sala disponible.
596,2,Sala de examenes 2,6/1/2021 7:47:23 AM,Sala disponible.
597,6,Sala de procedimientos 1,6/1/2021 7:49:56 AM,Sala disponible.
598,12,Estación de revisión 1,6/1/2021 8:00:01 AM,Sala no disponible.
599,12,Estación de revisión 1,6/1/2021 8:00:28 AM,Inicia limpieza.
600,12,Estación de revisión 1,6/1/2021 8:01:01 AM,Sala disponible.
601,13,Estación de revisión 2,6/1/2021 8:01:23 AM,Sala no disponible.
602,13,Estación de revisión 2,6/1/2021 8:01:50 AM,Inicia limpieza.
603,13,Estación de revisión 2,6/1/2021 8:02:35 AM,Sala disponible.
604,13,Estación de revisión 2,6/1/2021 8:13:06 AM,Sala no disponible.
605,13,Estación de revisión 2,6/1/2021 8:13:33 AM,Inicia limpieza.
606,12,Estación de revisión 1,6/1/2021 8:13:55 AM,Sala no disponible.
607,13,Estación de revisión 2,6/1/2021 8:14:12 AM,Sala disponible.
608,12,Estación de revisión 1,6/1/2021 8:14:26 AM,Inicia limpieza.
609,12,Estación de revisión 1,6/1/2021 8:15:04 AM,Sala disponible.
610,1,Sala de examenes 1,6/1/2021 8:16:37 AM,Sala no disponible.
611,13,Estación de revisión 2,6/1/2021 8:20:22 AM,Sala no disponible.
612,1,Sala de examenes 1,6/1/2021 8:22:06 AM,Inicia limpieza.
613,2,Sala de examenes 2,6/1/2021 8:22:23 AM,Sala no disponible.
614,8,Sala de procedimientos 3,6/1/2021 8:23:31 AM,Sala no disponible.
615,8,Sala de procedimientos 3,6/1/2021 8:24:17 AM,Inicia limpieza.
616,1,Sala de examenes 1,6/1/2021 8:24:48 AM,Sala disponible.
617,13,Estación de revisión 2,6/1/2021 8:25:11 AM,Inicia limpieza.
618,8,Sala de procedimientos 3,6/1/2021 8:27:00 AM,Sala disponible.
619,13,Estación de revisión 2,6/1/2021 8:27:38 AM,Sala disponible.
620,2,Sala de examenes 2,6/1/2021 8:27:41 AM,Inicia limpieza.
621,2,Sala de examenes 2,6/1/2021 8:29:51 AM,Sala disponible.
622,14,Estación de revisión 3,6/1/2021 8:32:59 AM,Sala no disponible.
623,14,Estación de revisión 3,6/1/2021 8:33:15 AM,Inicia limpieza.
624,14,Estación de revisión 3,6/1/2021 8:33:53 AM,Sala disponible.
625,3,Sala de examenes 3,6/1/2021 8:34:01 AM,Sala no disponible.
626,12,Estación de revisión 1,6/1/2021 8:34:18 AM,Sala no disponible.
627,3,Sala de examenes 3,6/1/2021 8:34:20 AM,Inicia limpieza.
628,3,Sala de examenes 3,6/1/2021 8:37:16 AM,Sala disponible.
629,12,Estación de revisión 1,6/1/2021 8:37:44 AM,Inicia limpieza.
630,9,Sala de procedimientos 4,6/1/2021 8:38:06 AM,Sala no disponible.
631,9,Sala de procedimientos 4,6/1/2021 8:39:18 AM,Inicia limpieza.
632,12,Estación de revisión 1,6/1/2021 8:40:23 AM,Sala disponible.
633,9,Sala de procedimientos 4,6/1/2021 8:44:29 AM,Sala disponible.
634,12,Estación de revisión 1,6/1/2021 8:44:51 AM,Sala no disponible.
635,12,Estación de revisión 1,6/1/2021 8:45:18 AM,Inicia limpieza.
636,12,Estación de revisión 1,6/1/2021 8:46:15 AM,Sala disponible.
637,1,Sala de examenes 1,6/1/2021 8:55:57 AM,Sala no disponible.
638,12,Estación de revisión 1,6/1/2021 8:56:34 AM,Sala no disponible.
639,1,Sala de examenes 1,6/1/2021 8:56:42 AM,Inicia limpieza.
640,1,Sala de examenes 1,6/1/2021 8:58:37 AM,Sala disponible.
641,12,Estación de revisión 1,6/1/2021 8:58:53 AM,Inicia limpieza.
642,12,Estación de revisión 1,6/1/2021 8:59:33 AM,Sala disponible.
643,8,Sala de procedimientos 3,6/1/2021 9:01:18 AM,Sala no disponible.
644,8,Sala de procedimientos 3,6/1/2021 9:02:03 AM,Inicia limpieza.
645,12,Estación de revisión 1,6/1/2021 9:03:27 AM,Sala no disponible.
646,12,Estación de revisión 1,6/1/2021 9:03:54 AM,Inicia limpieza.
647,12,Estación de revisión 1,6/1/2021 9:04:44 AM,Sala disponible.
648,8,Sala de procedimientos 3,6/1/2021 9:07:50 AM,Sala disponible.
649,2,Sala de examenes 2,6/1/2021 9:08:12 AM,Sala no disponible.
650,2,Sala de examenes 2,6/1/2021 9:08:46 AM,Inicia limpieza.
651,2,Sala de examenes 2,6/1/2021 9:10:14 AM,Sala disponible.
652,1,Sala de examenes 1,6/1/2021 9:14:44 AM,Sala no disponible.
653,3,Sala de examenes 3,6/1/2021 9:15:17 AM,Sala no disponible.
654,1,Sala de examenes 1,6/1/2021 9:15:24 AM,Inicia limpieza.
655,1,Sala de examenes 1,6/1/2021 9:16:58 AM,Sala disponible.
656,3,Sala de examenes 3,6/1/2021 9:17:16 AM,Inicia limpieza.
657,5,Sala de imagenes 1,6/1/2021 9:17:49 AM,Sala no disponible.
658,5,Sala de imagenes 1,6/1/2021 9:18:56 AM,Inicia limpieza.
659,4,Sala de examenes 4,6/1/2021 9:19:10 AM,Sala no disponible.
660,7,Sala de procedimientos 2,6/1/2021 9:19:27 AM,Sala no disponible.
661,3,Sala de examenes 3,6/1/2021 9:19:52 AM,Sala disponible.
662,4,Sala de examenes 4,6/1/2021 9:20:07 AM,Inicia limpieza.
663,5,Sala de imagenes 1,6/1/2021 9:20:20 AM,Sala disponible.
